acumulado,acumulado_anterior,acumulado_2018,acumulado_2019,acumulado_2020,color_cambio_acumulado_2019_2020,cambio_acumulado_2019_2020,cambio_acumulado_vs_acumulado_anterior,cambio_mes_tot_vs_diciembre_tot,cambio_mes_tot_vs_mes_year_anterior_tot,cambio_mes_vs_mes_anterior,cambio_prom_cambio_anual,cambio_promedio_year_actual,cambio_promedio_year_anterior,color_cambio_acumulado_vs_acumulado_anterior,color_cambio_mes_tot_vs_diciembre_tot,color_cambio_mes_tot_vs_mes_year_anterior_tot,color_cambio_mes_vs_mes_ant,color_cambio_prom_cambio_anual,color_cambio_promedio_year_actual,color_cambio_promedio_year_anterior,diciembre_tot,id_delito_general,cve_delito,mes,mes_anterior_tot,mes_tot,mes_year_anterior_tot,year,geo_alcaldia,nomgeo
12.0,12.0,12.0,12.0,15.0,4.0,25.0,0.0,100.0,-50.0,-50.0,-202.56410256410254,-0.11111111111111109,0.10833333333333334,0.0,6.0,2.0,1.0,2.0,1.0,6.0,0.0,16,Robo a transportista,8,2.0,1.0,2.0,2019,09005,Gustavo A. Madero
35.0,,12.0,12.0,15.0,4.0,25.0,,100.0,0.0,-50.0,-202.56410256410254,-0.11111111111111109,0.10833333333333334,0.0,6.0,0.0,1.0,2.0,1.0,6.0,0.0,16,Robo a transportista,8,2.0,1.0,1.0,2020,09005,Gustavo A. Madero
177.0,83.0,72.0,167.0,106.0,2.0,-36.52694610778443,113.25301204819279,100.0,233.33333333333334,-16.666666666666664,-117.89112726906086,-0.023257170064235277,0.12999275962031712,5.0,6.0,6.0,2.0,2.0,2.0,6.0,10.0,17,Robo a conductor/pasajero de vehículo,8,24.0,20.0,6.0,2019,09005,Gustavo A. Madero
354.0,,72.0,167.0,106.0,2.0,-36.52694610778443,,10.0,-45.0,-31.25,-117.89112726906086,-0.023257170064235277,0.12999275962031712,0.0,4.0,2.0,2.0,2.0,2.0,6.0,10.0,17,Robo a conductor/pasajero de vehículo,8,16.0,11.0,20.0,2020,09005,Gustavo A. Madero
4588.0,4332.0,4008.0,3993.0,2380.0,2.0,-40.39569246180817,5.909510618651892,-27.73109243697479,-14.000000000000002,-12.778904665314403,-4.1908632317437515,-0.03108438367802077,-0.032444070290715464,4.0,2.0,3.0,2.0,3.0,2.0,2.0,595.0,19,Total delitos alto impacto,8,493.0,430.0,500.0,2019,09005,Gustavo A. Madero
8660.0,,4008.0,3993.0,2380.0,2.0,-40.39569246180817,,-53.94957983193277,-36.27906976744186,-0.36363636363636365,-4.1908632317437515,-0.03108438367802077,-0.032444070290715464,0.0,1.0,2.0,3.0,3.0,2.0,2.0,595.0,19,Total delitos alto impacto,8,275.0,274.0,430.0,2020,09005,Gustavo A. Madero
143.0,116.0,113.0,137.0,34.0,1.0,-75.18248175182481,23.275862068965516,-16.666666666666664,-73.68421052631578,-54.54545454545454,-203.76505642813325,-0.23214285714285715,0.2237196847704094,6.0,3.0,1.0,1.0,2.0,1.0,6.0,6.0,2,Robo a pasajero a bordo del Metro,8,11.0,5.0,19.0,2019,09005,Gustavo A. Madero
208.0,,113.0,137.0,34.0,1.0,-75.18248175182481,,-33.33333333333333,-20.0,-33.33333333333333,-203.76505642813325,-0.23214285714285715,0.2237196847704094,0.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,2,Robo a pasajero a bordo del Metro,8,6.0,4.0,5.0,2020,09005,Gustavo A. Madero
764.0,665.0,612.0,686.0,427.0,2.0,-37.755102040816325,14.887218045112782,17.94871794871795,-14.018691588785046,15.0,-116.09048509474947,-0.0054618659230554235,0.03394469396598678,4.0,6.0,3.0,6.0,2.0,2.0,4.0,78.0,20,Total delitos bajo impacto,8,80.0,92.0,107.0,2019,09005,Gustavo A. Madero
1513.0,,612.0,686.0,427.0,2.0,-37.755102040816325,,-26.923076923076923,-38.04347826086957,5.555555555555555,-116.09048509474947,-0.0054618659230554235,0.03394469396598678,0.0,2.0,2.0,4.0,2.0,2.0,4.0,78.0,20,Total delitos bajo impacto,8,54.0,57.0,92.0,2020,09005,Gustavo A. Madero
97.0,81.0,73.0,79.0,45.0,2.0,-43.037974683544306,19.753086419753085,-83.33333333333334,-62.5,-40.0,-2182.4739241555567,0.9760416666666667,-0.046869334369334374,6.0,1.0,1.0,1.0,1.0,5.0,1.0,18.0,3,Robo a pasajero a bordo de microbús,8,5.0,3.0,8.0,2019,09005,Gustavo A. Madero
162.0,,73.0,79.0,45.0,2.0,-43.037974683544306,,-61.111111111111114,133.33333333333331,600.0,-2182.4739241555567,0.9760416666666667,-0.046869334369334374,0.0,1.0,6.0,5.0,1.0,5.0,1.0,18.0,3,Robo a pasajero a bordo de microbús,8,1.0,7.0,3.0,2020,09005,Gustavo A. Madero
72.0,48.0,45.0,64.0,36.0,2.0,-43.75,50.0,-25.0,-25.0,-14.285714285714285,622.3984771573608,0.06845238095238096,0.00947570947570947,6.0,2.0,2.0,2.0,5.0,6.0,4.0,8.0,4,Robo a casa habitación con violencia,8,7.0,6.0,8.0,2019,09005,Gustavo A. Madero
132.0,,45.0,64.0,36.0,2.0,-43.75,,-75.0,-66.66666666666666,-50.0,622.3984771573608,0.06845238095238096,0.00947570947570947,0.0,1.0,1.0,1.0,5.0,6.0,4.0,8.0,4,Robo a casa habitación con violencia,8,4.0,2.0,6.0,2020,09005,Gustavo A. Madero
61.0,16.0,14.0,57.0,32.0,1.0,-43.859649122807014,281.25,0.0,33.33333333333333,-60.0,11.263223397635304,0.17738095238095233,0.1594246031746032,5.0,0.0,4.0,1.0,4.0,6.0,6.0,4.0,5,Robo a pasajero a bordo de taxi,8,10.0,4.0,3.0,2019,09005,Gustavo A. Madero
113.0,,14.0,57.0,32.0,1.0,-43.859649122807014,,-50.0,-50.0,-33.33333333333333,11.263223397635304,0.17738095238095233,0.1594246031746032,0.0,2.0,2.0,2.0,4.0,6.0,6.0,4.0,5,Robo a pasajero a bordo de taxi,8,3.0,2.0,4.0,2020,09005,Gustavo A. Madero
117.0,87.0,86.0,109.0,38.0,1.0,-65.13761467889908,34.48275862068966,162.5,50.0,61.53846153846154,100.9915576540885,0.3216540404040404,0.16003360746007803,6.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,6,Robo a bordo de Metrobús,8,13.0,21.0,14.0,2019,09005,Gustavo A. Madero
208.0,,86.0,109.0,38.0,1.0,-65.13761467889908,,-37.5,-76.19047619047619,400.0,100.9915576540885,0.3216540404040404,0.16003360746007803,0.0,2.0,1.0,5.0,6.0,6.0,6.0,8.0,6,Robo a bordo de Metrobús,8,1.0,5.0,21.0,2020,09005,Gustavo A. Madero
470.0,495.0,454.0,410.0,283.0,2.0,-30.975609756097562,-5.05050505050505,-15.0,-41.37931034482759,18.6046511627907,48.11611859074411,0.027710879530858656,0.01870888853591005,2.0,3.0,2.0,6.0,4.0,4.0,4.0,60.0,7,Robo a casa habitación sin violencia,8,43.0,51.0,87.0,2019,09005,Gustavo A. Madero
951.0,,454.0,410.0,283.0,2.0,-30.975609756097562,,-31.666666666666664,-19.607843137254903,10.81081081081081,48.11611859074411,0.027710879530858656,0.01870888853591005,0.0,2.0,2.0,4.0,4.0,4.0,4.0,60.0,7,Robo a casa habitación sin violencia,8,37.0,41.0,51.0,2020,09005,Gustavo A. Madero
773.0,832.0,760.0,666.0,498.0,3.0,-25.225225225225223,-7.091346153846153,-26.168224299065418,-23.300970873786408,-5.952380952380952,69.75089412708971,-0.02619685032595915,-0.0154325256786842,2.0,2.0,2.0,3.0,6.0,2.0,2.0,107.0,8,Robo de vehículo sin violencia,8,84.0,79.0,103.0,2019,09005,Gustavo A. Madero
1635.0,,760.0,666.0,498.0,3.0,-25.225225225225223,,-50.467289719626166,-32.91139240506329,-26.38888888888889,69.75089412708971,-0.02619685032595915,-0.0154325256786842,0.0,2.0,2.0,2.0,6.0,2.0,2.0,107.0,8,Robo de vehículo sin violencia,8,72.0,53.0,79.0,2020,09005,Gustavo A. Madero
687.0,597.0,557.0,593.0,370.0,2.0,-37.60539629005059,15.07537688442211,-26.595744680851062,11.29032258064516,-14.814814814814813,315.9463767491709,-0.05317416404826407,-0.012783898843847799,4.0,2.0,4.0,2.0,6.0,2.0,2.0,94.0,9,Robo de vehículo con violencia,8,81.0,69.0,62.0,2019,09005,Gustavo A. Madero
1259.0,,557.0,593.0,370.0,2.0,-37.60539629005059,,-68.08510638297872,-56.52173913043478,-25.0,315.9463767491709,-0.05317416404826407,-0.012783898843847799,0.0,1.0,1.0,2.0,6.0,2.0,2.0,94.0,9,Robo de vehículo con violencia,8,40.0,30.0,69.0,2020,09005,Gustavo A. Madero
207.0,204.0,174.0,161.0,119.0,3.0,-26.08695652173913,1.4705882352941175,-41.37931034482759,41.66666666666667,-15.0,-296.58278247743056,-0.07141290726817043,0.03632714237136677,4.0,2.0,6.0,2.0,1.0,1.0,6.0,29.0,1,Homicidio doloso,9,20.0,17.0,12.0,2019,09005,Gustavo A. Madero
227.0,311.0,244.0,167.0,97.0,2.0,-41.91616766467065,-27.009646302250808,-50.0,-39.39393939393939,0.0,-265.52876042922145,0.09258918165168167,-0.05593540446481623,1.0,1.0,1.0,0.0,1.0,6.0,1.0,40.0,10,Lesiones dolosas por disparo de arma de fuego,9,20.0,20.0,33.0,2019,09005,Gustavo A. Madero
1453.0,1659.0,1369.0,1163.0,646.0,1.0,-44.45399828030954,-12.41711874623267,-39.77900552486188,-48.34123222748815,-11.38211382113821,-192.9316217815465,0.0299842606024416,-0.03226486316242852,2.0,2.0,1.0,2.0,2.0,4.0,2.0,181.0,11,Robo a transeúnte en vía pública,9,123.0,109.0,211.0,2019,09005,Gustavo A. Madero
384.0,254.0,206.0,311.0,179.0,2.0,-42.443729903536976,51.181102362204726,-21.951219512195124,23.076923076923077,-5.88235294117647,-1148.7103749049081,0.07642233472862567,-0.007287267920426101,6.0,2.0,4.0,3.0,1.0,6.0,3.0,41.0,12,Robo a repartidor,9,34.0,32.0,26.0,2019,09005,Gustavo A. Madero
557.0,348.0,292.0,452.0,160.0,1.0,-64.60176991150442,60.05747126436781,38.63636363636363,204.99999999999997,24.489795918367346,-126.26427225283882,-0.005354874313418301,0.020388435902081798,6.0,6.0,6.0,6.0,2.0,3.0,4.0,44.0,13,Robo a negocio con violencia,9,49.0,61.0,20.0,2019,09005,Gustavo A. Madero
69.0,40.0,34.0,54.0,33.0,2.0,-38.88888888888889,72.5,-63.63636363636363,33.33333333333333,-55.55555555555556,-88.06909480449919,0.03750000000000001,0.3143097643097643,6.0,1.0,6.0,1.0,2.0,6.0,5.0,11.0,15,Robo a cuentahabiente,9,9.0,4.0,3.0,2019,09005,Gustavo A. Madero
15.0,16.0,12.0,12.0,15.0,4.0,25.0,-6.25,300.0,-25.0,200.0,-202.56410256410254,-0.11111111111111109,0.10833333333333334,2.0,5.0,2.0,5.0,2.0,1.0,6.0,0.0,16,Robo a transportista,9,1.0,3.0,4.0,2019,09005,Gustavo A. Madero
193.0,98.0,72.0,167.0,106.0,2.0,-36.52694610778443,96.93877551020408,60.0,6.666666666666667,-20.0,-117.89112726906086,-0.023257170064235277,0.12999275962031712,5.0,6.0,4.0,1.0,2.0,2.0,6.0,10.0,17,Robo a conductor/pasajero de vehículo,9,20.0,16.0,15.0,2019,09005,Gustavo A. Madero
5021.0,4848.0,4008.0,3993.0,2380.0,2.0,-40.39569246180817,3.5684818481848186,-27.22689075630252,-16.08527131782946,0.6976744186046512,-4.1908632317437515,-0.03108438367802077,-0.032444070290715464,4.0,2.0,2.0,4.0,3.0,2.0,2.0,595.0,19,Total delitos alto impacto,9,430.0,433.0,516.0,2019,09005,Gustavo A. Madero
152.0,135.0,113.0,137.0,34.0,1.0,-75.18248175182481,12.592592592592592,50.0,-52.63157894736842,80.0,-203.76505642813325,-0.23214285714285715,0.2237196847704094,4.0,6.0,1.0,6.0,2.0,1.0,5.0,6.0,2,Robo a pasajero a bordo del Metro,9,5.0,9.0,19.0,2019,09005,Gustavo A. Madero
846.0,747.0,612.0,686.0,427.0,2.0,-37.755102040816325,13.253012048192772,5.128205128205128,0.0,-10.869565217391305,-116.09048509474947,-0.0054618659230554235,0.03394469396598678,6.0,4.0,0.0,2.0,2.0,2.0,4.0,78.0,20,Total delitos bajo impacto,9,92.0,82.0,82.0,2019,09005,Gustavo A. Madero
102.0,89.0,73.0,79.0,45.0,2.0,-43.037974683544306,14.606741573033707,-72.22222222222221,-37.5,66.66666666666666,-2182.4739241555567,0.9760416666666667,-0.046869334369334374,6.0,1.0,1.0,6.0,1.0,5.0,1.0,18.0,3,Robo a pasajero a bordo de microbús,9,3.0,5.0,8.0,2019,09005,Gustavo A. Madero
77.0,56.0,45.0,64.0,36.0,2.0,-43.75,37.5,-37.5,-37.5,-16.666666666666664,622.3984771573608,0.06845238095238096,0.00947570947570947,6.0,2.0,1.0,2.0,5.0,6.0,4.0,8.0,4,Robo a casa habitación con violencia,9,6.0,5.0,8.0,2019,09005,Gustavo A. Madero
65.0,16.0,14.0,57.0,32.0,1.0,-43.859649122807014,306.25,0.0,400.0,0.0,11.263223397635304,0.17738095238095233,0.1594246031746032,5.0,0.0,5.0,0.0,4.0,6.0,6.0,4.0,5,Robo a pasajero a bordo de taxi,9,4.0,4.0,0.0,2019,09005,Gustavo A. Madero
135.0,98.0,86.0,109.0,38.0,1.0,-65.13761467889908,37.755102040816325,125.0,63.63636363636363,-14.285714285714285,100.9915576540885,0.3216540404040404,0.16003360746007803,6.0,6.0,6.0,2.0,6.0,6.0,6.0,8.0,6,Robo a bordo de Metrobús,9,21.0,18.0,11.0,2019,09005,Gustavo A. Madero
518.0,551.0,454.0,410.0,283.0,2.0,-30.975609756097562,-5.9891107078039925,-20.0,-14.285714285714285,-5.88235294117647,48.11611859074411,0.027710879530858656,0.01870888853591005,3.0,3.0,2.0,3.0,4.0,4.0,4.0,60.0,7,Robo a casa habitación sin violencia,9,51.0,48.0,56.0,2019,09005,Gustavo A. Madero
875.0,936.0,760.0,666.0,498.0,3.0,-25.225225225225223,-6.517094017094018,-4.672897196261682,-1.9230769230769231,29.11392405063291,69.75089412708971,-0.02619685032595915,-0.0154325256786842,2.0,3.0,3.0,6.0,6.0,2.0,2.0,107.0,8,Robo de vehículo sin violencia,9,79.0,102.0,104.0,2019,09005,Gustavo A. Madero
740.0,655.0,557.0,593.0,370.0,2.0,-37.60539629005059,12.977099236641221,-43.61702127659575,-8.620689655172415,-23.18840579710145,315.9463767491709,-0.05317416404826407,-0.012783898843847799,4.0,1.0,3.0,1.0,6.0,2.0,2.0,94.0,9,Robo de vehículo con violencia,9,69.0,53.0,58.0,2019,09005,Gustavo A. Madero
219.0,225.0,174.0,161.0,119.0,3.0,-26.08695652173913,-2.666666666666667,-58.620689655172406,-42.857142857142854,-29.411764705882355,-296.58278247743056,-0.07141290726817043,0.03632714237136677,3.0,1.0,1.0,1.0,1.0,1.0,6.0,29.0,1,Homicidio doloso,10,17.0,12.0,21.0,2019,09005,Gustavo A. Madero
244.0,333.0,244.0,167.0,97.0,2.0,-41.91616766467065,-26.726726726726728,-57.49999999999999,-22.727272727272727,-15.0,-265.52876042922145,0.09258918165168167,-0.05593540446481623,1.0,1.0,2.0,2.0,1.0,6.0,1.0,40.0,10,Lesiones dolosas por disparo de arma de fuego,10,20.0,17.0,22.0,2019,09005,Gustavo A. Madero
1596.0,1879.0,1369.0,1163.0,646.0,1.0,-44.45399828030954,-15.061202767429481,-20.994475138121548,-35.0,31.19266055045872,-192.9316217815465,0.0299842606024416,-0.03226486316242852,1.0,2.0,1.0,6.0,2.0,4.0,2.0,181.0,11,Robo a transeúnte en vía pública,10,109.0,143.0,220.0,2019,09005,Gustavo A. Madero
424.0,289.0,206.0,311.0,179.0,2.0,-42.443729903536976,46.71280276816609,-2.4390243902439024,14.285714285714285,25.0,-1148.7103749049081,0.07642233472862567,-0.007287267920426101,6.0,3.0,4.0,6.0,1.0,6.0,3.0,41.0,12,Robo a repartidor,10,32.0,40.0,35.0,2019,09005,Gustavo A. Madero
601.0,376.0,292.0,452.0,160.0,1.0,-64.60176991150442,59.840425531914896,0.0,57.14285714285714,-27.86885245901639,-126.26427225283882,-0.005354874313418301,0.020388435902081798,6.0,0.0,4.0,1.0,2.0,3.0,4.0,44.0,13,Robo a negocio con violencia,10,61.0,44.0,28.0,2019,09005,Gustavo A. Madero
73.0,46.0,34.0,54.0,33.0,2.0,-38.88888888888889,58.69565217391305,-63.63636363636363,-33.33333333333333,0.0,-88.06909480449919,0.03750000000000001,0.3143097643097643,6.0,1.0,2.0,0.0,2.0,6.0,5.0,11.0,15,Robo a cuentahabiente,10,4.0,4.0,6.0,2019,09005,Gustavo A. Madero
20.0,17.0,12.0,12.0,15.0,4.0,25.0,17.647058823529413,500.0,400.0,66.66666666666666,-202.56410256410254,-0.11111111111111109,0.10833333333333334,6.0,5.0,6.0,6.0,2.0,1.0,6.0,0.0,16,Robo a transportista,10,3.0,5.0,1.0,2019,09005,Gustavo A. Madero
207.0,116.0,72.0,167.0,106.0,2.0,-36.52694610778443,78.44827586206897,40.0,-22.22222222222222,-12.5,-117.89112726906086,-0.023257170064235277,0.12999275962031712,5.0,6.0,2.0,2.0,2.0,2.0,6.0,10.0,17,Robo a conductor/pasajero de vehículo,10,16.0,14.0,18.0,2019,09005,Gustavo A. Madero
5476.0,5402.0,4008.0,3993.0,2380.0,2.0,-40.39569246180817,1.36986301369863,-23.52941176470588,-17.870036101083034,5.080831408775981,-4.1908632317437515,-0.03108438367802077,-0.032444070290715464,4.0,2.0,2.0,4.0,3.0,2.0,2.0,595.0,19,Total delitos alto impacto,10,433.0,455.0,554.0,2019,09005,Gustavo A. Madero
158.0,154.0,113.0,137.0,34.0,1.0,-75.18248175182481,2.5974025974025974,0.0,-68.42105263157895,-33.33333333333333,-203.76505642813325,-0.23214285714285715,0.2237196847704094,4.0,0.0,1.0,1.0,2.0,1.0,5.0,6.0,2,Robo a pasajero a bordo del Metro,10,9.0,6.0,19.0,2019,09005,Gustavo A. Madero
922.0,838.0,612.0,686.0,427.0,2.0,-37.755102040816325,10.023866348448687,-2.564102564102564,-16.483516483516482,-7.317073170731707,-116.09048509474947,-0.0054618659230554235,0.03394469396598678,4.0,3.0,2.0,3.0,2.0,2.0,4.0,78.0,20,Total delitos bajo impacto,10,82.0,76.0,91.0,2019,09005,Gustavo A. Madero
107.0,113.0,73.0,79.0,45.0,2.0,-43.037974683544306,-5.3097345132743365,-72.22222222222221,-79.16666666666666,0.0,-2182.4739241555567,0.9760416666666667,-0.046869334369334374,2.0,1.0,1.0,0.0,1.0,5.0,1.0,18.0,3,Robo a pasajero a bordo de microbús,10,5.0,5.0,24.0,2019,09005,Gustavo A. Madero
85.0,66.0,45.0,64.0,36.0,2.0,-43.75,28.78787878787879,0.0,-20.0,60.0,622.3984771573608,0.06845238095238096,0.00947570947570947,6.0,0.0,2.0,6.0,5.0,6.0,4.0,8.0,4,Robo a casa habitación con violencia,10,5.0,8.0,10.0,2019,09005,Gustavo A. Madero
70.0,16.0,14.0,57.0,32.0,1.0,-43.859649122807014,337.5,25.0,500.0,25.0,11.263223397635304,0.17738095238095233,0.1594246031746032,5.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,5,Robo a pasajero a bordo de taxi,10,4.0,5.0,0.0,2019,09005,Gustavo A. Madero
149.0,113.0,86.0,109.0,38.0,1.0,-65.13761467889908,31.858407079646017,75.0,-6.666666666666667,-22.22222222222222,100.9915576540885,0.3216540404040404,0.16003360746007803,6.0,6.0,3.0,2.0,6.0,6.0,6.0,8.0,6,Robo a bordo de Metrobús,10,18.0,14.0,15.0,2019,09005,Gustavo A. Madero
566.0,609.0,454.0,410.0,283.0,2.0,-30.975609756097562,-7.060755336617405,-20.0,-17.24137931034483,0.0,48.11611859074411,0.027710879530858656,0.01870888853591005,2.0,2.0,2.0,0.0,4.0,4.0,4.0,60.0,7,Robo a casa habitación sin violencia,10,48.0,48.0,58.0,2019,09005,Gustavo A. Madero
963.0,1031.0,760.0,666.0,498.0,3.0,-25.225225225225223,-6.595538312318137,-17.75700934579439,-7.368421052631578,-13.725490196078432,69.75089412708971,-0.02619685032595915,-0.0154325256786842,2.0,2.0,3.0,2.0,6.0,2.0,2.0,107.0,8,Robo de vehículo sin violencia,10,102.0,88.0,95.0,2019,09005,Gustavo A. Madero
800.0,721.0,557.0,593.0,370.0,2.0,-37.60539629005059,10.957004160887656,-36.17021276595745,-9.090909090909092,13.20754716981132,315.9463767491709,-0.05317416404826407,-0.012783898843847799,4.0,2.0,2.0,6.0,6.0,2.0,2.0,94.0,9,Robo de vehículo con violencia,10,53.0,60.0,66.0,2019,09005,Gustavo A. Madero
238.0,239.0,174.0,161.0,119.0,3.0,-26.08695652173913,-0.41841004184100417,-34.48275862068966,35.714285714285715,58.333333333333336,-296.58278247743056,-0.07141290726817043,0.03632714237136677,3.0,2.0,6.0,5.0,1.0,1.0,6.0,29.0,1,Homicidio doloso,11,12.0,19.0,14.0,2019,09005,Gustavo A. Madero
257.0,380.0,244.0,167.0,97.0,2.0,-41.91616766467065,-32.36842105263158,-67.5,-72.3404255319149,-23.52941176470588,-265.52876042922145,0.09258918165168167,-0.05593540446481623,1.0,1.0,1.0,2.0,1.0,6.0,1.0,40.0,10,Lesiones dolosas por disparo de arma de fuego,11,17.0,13.0,47.0,2019,09005,Gustavo A. Madero
1723.0,2101.0,1369.0,1163.0,646.0,1.0,-44.45399828030954,-17.991432651118515,-29.83425414364641,-42.792792792792795,-11.188811188811188,-192.9316217815465,0.0299842606024416,-0.03226486316242852,1.0,2.0,2.0,2.0,2.0,4.0,2.0,181.0,11,Robo a transeúnte en vía pública,11,143.0,127.0,222.0,2019,09005,Gustavo A. Madero
456.0,314.0,206.0,311.0,179.0,2.0,-42.443729903536976,45.22292993630573,-21.951219512195124,28.000000000000004,-20.0,-1148.7103749049081,0.07642233472862567,-0.007287267920426101,6.0,2.0,6.0,2.0,1.0,6.0,3.0,41.0,12,Robo a repartidor,11,40.0,32.0,25.0,2019,09005,Gustavo A. Madero
646.0,411.0,292.0,452.0,160.0,1.0,-64.60176991150442,57.17761557177615,2.272727272727273,28.57142857142857,2.272727272727273,-126.26427225283882,-0.005354874313418301,0.020388435902081798,6.0,4.0,6.0,4.0,2.0,3.0,4.0,44.0,13,Robo a negocio con violencia,11,44.0,45.0,35.0,2019,09005,Gustavo A. Madero
78.0,51.0,34.0,54.0,33.0,2.0,-38.88888888888889,52.94117647058824,-54.54545454545454,0.0,25.0,-88.06909480449919,0.03750000000000001,0.3143097643097643,6.0,1.0,0.0,6.0,2.0,6.0,5.0,11.0,15,Robo a cuentahabiente,11,4.0,5.0,5.0,2019,09005,Gustavo A. Madero
20.0,17.0,12.0,12.0,15.0,4.0,25.0,17.647058823529413,0.0,0.0,-100.0,-202.56410256410254,-0.11111111111111109,0.10833333333333334,4.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,16,Robo a transportista,11,5.0,0.0,0.0,2019,09005,Gustavo A. Madero
225.0,127.0,72.0,167.0,106.0,2.0,-36.52694610778443,77.16535433070865,80.0,63.63636363636363,28.57142857142857,-117.89112726906086,-0.023257170064235277,0.12999275962031712,6.0,5.0,6.0,6.0,2.0,2.0,6.0,10.0,17,Robo a conductor/pasajero de vehículo,11,14.0,18.0,11.0,2019,09005,Gustavo A. Madero
5893.0,5962.0,4008.0,3993.0,2380.0,2.0,-40.39569246180817,-1.1573297551157329,-29.915966386554622,-25.535714285714285,-8.35164835164835,-4.1908632317437515,-0.03108438367802077,-0.032444070290715464,2.0,2.0,2.0,2.0,3.0,2.0,2.0,595.0,19,Total delitos alto impacto,11,455.0,417.0,560.0,2019,09005,Gustavo A. Madero
166.0,172.0,113.0,137.0,34.0,1.0,-75.18248175182481,-3.488372093023256,33.33333333333333,-55.55555555555556,33.33333333333333,-203.76505642813325,-0.23214285714285715,0.2237196847704094,2.0,6.0,1.0,6.0,2.0,1.0,5.0,6.0,2,Robo a pasajero a bordo del Metro,11,6.0,8.0,18.0,2019,09005,Gustavo A. Madero
996.0,928.0,612.0,686.0,427.0,2.0,-37.755102040816325,7.327586206896551,-5.128205128205128,-17.77777777777778,-2.631578947368421,-116.09048509474947,-0.0054618659230554235,0.03394469396598678,4.0,3.0,2.0,3.0,2.0,2.0,4.0,78.0,20,Total delitos bajo impacto,11,76.0,74.0,90.0,2019,09005,Gustavo A. Madero
112.0,123.0,73.0,79.0,45.0,2.0,-43.037974683544306,-8.94308943089431,-72.22222222222221,-50.0,0.0,-2182.4739241555567,0.9760416666666667,-0.046869334369334374,2.0,1.0,1.0,0.0,1.0,5.0,1.0,18.0,3,Robo a pasajero a bordo de microbús,11,5.0,5.0,10.0,2019,09005,Gustavo A. Madero
93.0,74.0,45.0,64.0,36.0,2.0,-43.75,25.675675675675674,0.0,0.0,0.0,622.3984771573608,0.06845238095238096,0.00947570947570947,6.0,0.0,0.0,0.0,5.0,6.0,4.0,8.0,4,Robo a casa habitación con violencia,11,8.0,8.0,8.0,2019,09005,Gustavo A. Madero
77.0,19.0,14.0,57.0,32.0,1.0,-43.859649122807014,305.2631578947369,75.0,133.33333333333331,40.0,11.263223397635304,0.17738095238095233,0.1594246031746032,5.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,5,Robo a pasajero a bordo de taxi,11,5.0,7.0,3.0,2019,09005,Gustavo A. Madero
159.0,124.0,86.0,109.0,38.0,1.0,-65.13761467889908,28.225806451612907,25.0,-9.090909090909092,-28.57142857142857,100.9915576540885,0.3216540404040404,0.16003360746007803,6.0,6.0,2.0,1.0,6.0,6.0,6.0,8.0,6,Robo a bordo de Metrobús,11,14.0,10.0,11.0,2019,09005,Gustavo A. Madero
612.0,677.0,454.0,410.0,283.0,2.0,-30.975609756097562,-9.601181683899556,-23.333333333333332,-32.35294117647059,-4.166666666666666,48.11611859074411,0.027710879530858656,0.01870888853591005,1.0,2.0,2.0,2.0,4.0,4.0,4.0,60.0,7,Robo a casa habitación sin violencia,11,48.0,46.0,68.0,2019,09005,Gustavo A. Madero
1058.0,1133.0,760.0,666.0,498.0,3.0,-25.225225225225223,-6.619593998234776,-11.214953271028037,-6.862745098039216,7.954545454545454,69.75089412708971,-0.02619685032595915,-0.0154325256786842,2.0,3.0,3.0,6.0,6.0,2.0,2.0,107.0,8,Robo de vehículo sin violencia,11,88.0,95.0,102.0,2019,09005,Gustavo A. Madero
837.0,786.0,557.0,593.0,370.0,2.0,-37.60539629005059,6.488549618320611,-60.63829787234043,-43.07692307692308,-38.333333333333336,315.9463767491709,-0.05317416404826407,-0.012783898843847799,4.0,1.0,2.0,1.0,6.0,2.0,2.0,94.0,9,Robo de vehículo con violencia,11,60.0,37.0,65.0,2019,09005,Gustavo A. Madero
29.0,18.0,174.0,161.0,119.0,3.0,-26.08695652173913,61.111111111111114,0.0,61.111111111111114,107.14285714285714,-296.58278247743056,-0.07141290726817043,0.03632714237136677,6.0,0.0,6.0,5.0,1.0,1.0,6.0,29.0,1,Homicidio doloso,12,14.0,29.0,18.0,2018,09005,Gustavo A. Madero
258.0,,174.0,161.0,119.0,3.0,-26.08695652173913,,-31.03448275862069,-31.03448275862069,5.263157894736842,-296.58278247743056,-0.07141290726817043,0.03632714237136677,0.0,2.0,2.0,6.0,1.0,1.0,6.0,29.0,1,Homicidio doloso,12,19.0,20.0,29.0,2019,09005,Gustavo A. Madero
40.0,34.0,244.0,167.0,97.0,2.0,-41.91616766467065,17.647058823529413,0.0,17.647058823529413,-14.893617021276595,-265.52876042922145,0.09258918165168167,-0.05593540446481623,4.0,0.0,4.0,2.0,1.0,6.0,1.0,40.0,10,Lesiones dolosas por disparo de arma de fuego,12,47.0,40.0,34.0,2018,09005,Gustavo A. Madero
